!date time U10 V10 air_pressure air_temperature relative_humidity cloud_cover short_wave
2018-06-13 08:00:00 3.251 5.305 100.000 18.144 100.000 0.972 0.000
2018-06-13 09:00:00 4.231 4.762 100.000 18.179 100.000 0.908 0.000
2018-06-13 10:00:00 4.839 3.754 100.000 18.038 100.000 0.942 0.000
2018-06-13 11:00:00 5.905 3.788 100.000 17.916 100.000 0.926 43.464
2018-06-13 12:00:00 6.100 4.032 100.000 17.917 100.000 0.952 117.283
2018-06-13 13:00:00 5.904 3.855 100.000 18.469 99.979 0.947 206.387
2018-06-13 14:00:00 6.562 3.373 100.000 18.839 97.762 0.966 263.645
2018-06-13 15:00:00 5.982 4.535 100.000 18.447 99.672 0.901 403.375
2018-06-13 16:00:00 5.976 4.669 100.000 18.446 99.752 0.876 481.761
2018-06-13 17:00:00 8.197 5.159 100.000 18.619 99.400 0.742 645.665
2018-06-13 18:00:00 7.701 5.912 100.000 18.859 97.676 0.603 733.780
2018-06-13 19:00:00 7.947 6.638 100.000 19.189 96.525 0.599 694.037
2018-06-13 20:00:00 9.641 4.978 100.000 20.560 89.422 0.466 653.754
2018-06-13 21:00:00 7.973 -1.197 100.000 21.008 82.037 0.309 547.935
2018-06-13 22:00:00 9.418 -0.494 100.000 20.024 87.159 0.337 381.417
2018-06-13 23:00:00 5.785 -6.742 100.000 21.354 76.407 0.264 210.878
2018-06-14 00:00:00 4.418 -6.021 100.000 20.994 68.293 0.161 57.730
2018-06-14 01:00:00 2.247 -4.672 100.000 20.012 70.532 0.000 0.000
2018-06-14 02:00:00 0.343 -3.773 100.000 19.347 69.951 0.000 0.000
2018-06-14 03:00:00 1.271 -4.456 100.000 18.858 72.090 0.000 0.000
2018-06-14 04:00:00 1.914 -2.708 100.000 18.717 67.086 0.000 0.000
2018-06-14 05:00:00 3.680 -2.136 100.000 18.637 70.365 0.000 0.000
2018-06-14 06:00:00 4.539 -1.465 100.000 18.164 68.073 0.000 0.000
2018-06-14 07:00:00 4.606 -1.753 100.000 17.727 72.707 0.000 0.000
2018-06-14 08:00:00 5.320 -1.534 100.000 17.997 68.420 0.000 0.000
2018-06-14 09:00:00 6.568 -0.626 100.000 17.986 68.901 0.000 0.000
2018-06-14 10:00:00 6.639 0.690 100.000 17.960 67.634 0.000 0.000
2018-06-14 11:00:00 6.767 0.441 100.000 17.616 75.935 0.000 88.591
2018-06-14 12:00:00 6.931 -1.105 100.000 18.180 78.526 0.092 254.325
2018-06-14 13:00:00 6.402 -2.164 100.000 18.698 78.083 0.009 450.348
2018-06-14 14:00:00 4.781 -1.697 100.000 19.225 76.183 0.000 624.899
2018-06-14 15:00:00 4.289 -1.052 100.000 19.228 75.155 0.092 735.619
2018-06-14 16:00:00 4.420 -0.211 100.000 19.505 75.828 0.000 848.593
2018-06-14 17:00:00 5.491 -1.194 100.000 19.794 74.681 0.092 861.022
2018-06-14 18:00:00 5.304 -1.926 100.000 19.754 76.075 0.140 846.037
2018-06-14 19:00:00 5.305 -3.418 100.000 19.802 75.959 0.232 782.730
2018-06-14 20:00:00 4.103 -5.533 100.000 20.637 71.112 0.233 691.346
2018-06-14 21:00:00 4.067 -1.830 100.000 19.759 76.312 0.232 557.112
2018-06-14 22:00:00 3.520 -2.682 100.000 20.615 70.058 0.372 379.606
2018-06-14 23:00:00 3.090 -4.205 100.000 20.262 73.889 0.372 207.447
2018-06-15 00:00:00 2.243 -3.437 100.000 19.751 69.971 0.372 47.063
2018-06-15 01:00:00 2.811 -2.652 100.000 19.387 72.349 0.280 0.000
2018-06-15 02:00:00 2.514 -2.227 100.000 18.971 74.591 0.280 0.000
2018-06-15 03:00:00 2.735 -0.580 100.000 18.637 77.651 0.097 0.000
2018-06-15 04:00:00 4.152 0.672 100.000 18.193 77.874 0.000 0.000
2018-06-15 05:00:00 4.006 -1.195 100.000 17.874 79.538 0.000 0.000
2018-06-15 06:00:00 3.609 -2.749 100.000 17.078 77.100 0.000 0.000
2018-06-15 07:00:00 1.985 -3.739 100.000 16.403 82.196 0.000 0.000
2018-06-15 08:00:00 1.129 -3.360 100.000 16.223 84.157 0.000 0.000
2018-06-15 09:00:00 -0.472 -4.901 100.000 16.617 78.944 0.092 0.000
2018-06-15 10:00:00 -0.369 -3.617 100.000 15.865 79.545 0.185 0.000
2018-06-15 11:00:00 -0.973 -3.796 100.000 15.682 85.963 0.184 73.857
2018-06-15 12:00:00 -3.026 -2.690 100.000 16.422 87.804 0.184 237.662
2018-06-15 13:00:00 -2.229 -0.834 100.000 17.075 81.900 0.184 416.359
2018-06-15 14:00:00 -2.251 -0.423 100.000 17.341 80.314 0.184 580.626
2018-06-15 15:00:00 -3.457 -0.835 100.000 19.121 73.591 0.184 710.454
2018-06-15 16:00:00 0.374 -1.886 100.000 18.608 76.667 0.277 782.071
2018-06-15 17:00:00 0.561 -2.535 100.000 19.249 74.057 0.277 821.793
2018-06-15 18:00:00 -3.513 2.613 100.000 19.124 75.660 0.277 817.860
2018-06-15 19:00:00 -1.103 4.259 100.000 19.306 74.154 0.373 754.975
2018-06-15 20:00:00 -0.878 3.557 100.000 19.265 75.276 0.464 647.312
2018-06-15 21:00:00 2.443 2.248 100.000 19.369 71.416 0.512 509.245
2018-06-15 22:00:00 -1.653 2.491 100.000 19.200 72.854 0.512 353.912
2018-06-15 23:00:00 -1.079 3.394 100.000 19.199 73.967 0.420 195.842
2018-06-16 00:00:00 1.465 3.723 100.000 19.150 72.284 0.530 45.432
2018-06-16 01:00:00 2.350 1.609 100.000 18.888 73.546 0.464 0.000
2018-06-16 02:00:00 1.374 2.034 100.000 18.489 76.466 0.372 0.000
2018-06-16 03:00:00 1.138 1.964 100.000 18.171 78.540 0.372 0.000
2018-06-16 04:00:00 0.681 3.780 100.000 18.055 81.529 0.567 0.000
2018-06-16 05:00:00 -1.162 2.609 100.000 18.043 80.646 0.452 0.000
2018-06-16 06:00:00 -1.021 3.139 100.000 18.140 80.374 0.710 0.000
2018-06-16 07:00:00 -1.774 3.533 100.000 18.369 78.446 0.824 0.000
2018-06-16 08:00:00 -2.076 5.080 100.000 18.423 79.630 0.701 0.000
2018-06-16 09:00:00 -0.927 5.387 100.000 18.629 78.340 0.763 0.000
2018-06-16 10:00:00 -1.004 5.173 100.000 18.788 77.170 0.669 0.000
2018-06-16 11:00:00 -0.861 5.231 100.000 18.724 78.348 0.751 55.981
2018-06-16 12:00:00 -0.014 4.975 100.000 19.323 75.676 0.671 197.167
2018-06-16 13:00:00 -0.172 3.050 100.000 19.149 76.032 0.597 366.186
2018-06-16 14:00:00 -0.374 3.151 100.000 19.013 79.215 0.796 411.780
2018-06-16 15:00:00 1.447 1.395 100.000 18.968 83.128 0.671 589.625
2018-06-16 16:00:00 -1.524 4.220 100.000 19.398 83.518 0.560 716.512
2018-06-16 17:00:00 -0.485 5.359 100.000 20.291 80.094 0.337 812.165
2018-06-16 18:00:00 0.622 3.429 100.000 20.898 80.038 0.566 747.196
2018-06-16 19:00:00 -1.320 -2.245 100.000 21.034 82.040 0.784 567.498
2018-06-16 20:00:00 -3.240 -1.145 100.000 20.220 85.765 0.800 486.750
2018-06-16 21:00:00 -2.445 -1.429 100.000 19.819 88.215 0.826 372.012
2018-06-16 22:00:00 -2.449 0.368 100.000 20.346 85.289 0.908 211.829
2018-06-16 23:00:00 -0.602 1.537 100.000 19.956 89.697 0.881 122.910
2018-06-17 00:00:00 -1.102 0.810 100.000 20.604 87.591 0.899 28.584
2018-06-17 01:00:00 1.933 0.452 100.000 19.573 93.495 0.642 0.000
2018-06-17 02:00:00 1.736 0.908 100.000 19.462 94.915 0.492 0.000
2018-06-17 03:00:00 2.152 1.799 100.000 19.243 94.335 0.474 0.000
2018-06-17 04:00:00 -0.281 2.814 100.000 19.287 93.663 0.333 0.000
2018-06-17 05:00:00 -2.822 1.581 100.000 19.145 93.659 0.185 0.000
2018-06-17 06:00:00 -1.923 3.099 100.000 18.887 94.040 0.092 0.000
2018-06-17 07:00:00 -1.362 3.159 100.000 18.981 92.931 0.000 0.000
2018-06-17 08:00:00 -0.523 3.195 100.000 18.855 91.412 0.017 0.000
2018-06-17 09:00:00 2.165 2.008 100.000 18.648 91.338 0.092 0.000
2018-06-17 10:00:00 -0.029 2.019 100.000 18.751 92.064 0.369 0.000
2018-06-17 11:00:00 -0.847 2.057 100.000 19.332 91.842 0.480 68.657
2018-06-17 12:00:00 -1.359 2.019 100.000 19.841 93.028 0.453 223.432
2018-06-17 13:00:00 -2.136 1.186 100.000 19.954 96.997 0.417 395.952
2018-06-17 14:00:00 -1.604 1.025 100.000 20.993 92.920 0.417 552.419
2018-06-17 15:00:00 -1.638 2.015 100.000 21.159 92.584 0.435 672.682
2018-06-17 16:00:00 -1.175 1.533 100.000 21.355 92.376 0.390 763.588
2018-06-17 17:00:00 -0.417 1.977 100.000 21.577 93.287 0.408 798.911
2018-06-17 18:00:00 -1.642 1.684 100.000 21.720 89.905 0.408 795.392
2018-06-17 19:00:00 -1.763 1.626 100.000 22.254 91.686 0.427 745.250
2018-06-17 20:00:00 -1.376 0.684 100.000 22.870 90.125 0.408 659.871
2018-06-17 21:00:00 -2.325 -0.251 100.000 23.385 82.274 0.440 524.523
2018-06-17 22:00:00 -0.402 1.463 100.000 24.226 79.243 0.344 374.383
2018-06-17 23:00:00 -0.503 2.317 100.000 24.377 76.724 0.245 205.453
2018-06-18 00:00:00 0.345 3.275 100.000 22.704 86.856 0.373 49.380
2018-06-18 01:00:00 -0.336 3.845 100.000 22.532 88.190 0.324 0.000
2018-06-18 02:00:00 -0.337 5.242 100.000 22.766 87.622 0.232 0.000
2018-06-18 03:00:00 1.075 6.208 100.000 23.054 85.641 0.382 0.000
2018-06-18 04:00:00 1.684 6.057 100.000 23.122 85.036 0.092 0.000
2018-06-18 05:00:00 2.952 4.630 100.000 22.299 89.400 0.185 0.000
2018-06-18 06:00:00 3.903 4.747 100.000 21.893 91.847 0.185 0.000
2018-06-18 07:00:00 5.142 4.672 100.000 21.863 92.099 0.092 0.000
2018-06-18 08:00:00 4.441 5.609 100.000 21.878 91.153 0.415 0.000
2018-06-18 09:00:00 5.249 5.121 100.000 21.617 93.252 0.369 0.000
2018-06-18 10:00:00 5.209 5.190 100.000 21.642 93.411 0.369 0.000
2018-06-18 11:00:00 5.030 4.672 100.000 21.246 95.731 0.420 69.808
2018-06-18 12:00:00 5.480 5.093 100.000 21.304 96.010 0.420 225.382
2018-06-18 13:00:00 6.611 3.677 100.000 23.424 86.328 0.420 395.308
2018-06-18 14:00:00 6.106 5.073 100.000 22.491 91.349 0.420 551.697
2018-06-18 15:00:00 6.668 5.562 100.000 22.360 91.388 0.560 638.585
2018-06-18 16:00:00 6.988 5.633 100.000 22.280 91.332 0.670 661.743
2018-06-18 17:00:00 6.870 5.500 100.000 22.755 88.266 0.732 651.047
2018-06-18 18:00:00 7.588 4.853 100.000 22.729 90.290 0.561 749.617
2018-06-18 19:00:00 7.555 4.804 100.000 23.022 88.048 0.625 677.667
2018-06-18 20:00:00 6.910 5.329 100.000 23.057 88.087 0.549 626.096
2018-06-18 21:00:00 7.142 4.640 100.000 23.245 85.790 0.525 508.694
2018-06-18 22:00:00 6.191 -0.705 100.000 23.581 85.899 0.543 351.548
2018-06-18 23:00:00 5.383 2.315 100.000 23.747 83.954 0.438 197.678
2018-06-19 00:00:00 4.649 -2.950 100.000 23.069 90.615 0.745 39.745
2018-06-19 01:00:00 2.313 -2.031 100.000 21.588 100.000 0.894 0.000
2018-06-19 02:00:00 2.098 -3.242 100.000 21.571 99.836 0.888 0.000
2018-06-19 03:00:00 1.554 1.395 100.000 20.870 99.519 0.775 0.000
2018-06-19 04:00:00 3.555 -0.565 100.000 20.807 100.000 0.931 0.000
2018-06-19 05:00:00 3.381 0.116 100.000 21.036 100.000 0.782 0.000
2018-06-19 06:00:00 3.835 -0.875 100.000 20.595 100.000 0.908 0.000
2018-06-19 07:00:00 3.626 -2.990 100.000 20.325 98.001 0.908 0.000
2018-06-19 08:00:00 1.272 -4.992 100.000 19.962 95.261 0.908 0.000
2018-06-19 09:00:00 -0.521 -5.330 100.000 19.954 93.022 0.906 0.000
2018-06-19 10:00:00 -2.966 -6.292 100.000 19.717 92.788 0.903 0.000
2018-06-19 11:00:00 -6.125 -5.703 100.000 19.638 92.795 0.803 51.254
2018-06-19 12:00:00 -7.474 -3.436 100.000 19.468 93.319 0.789 169.525
2018-06-19 13:00:00 -8.774 -4.214 100.000 19.481 92.693 0.775 304.431
2018-06-19 14:00:00 -8.717 -2.549 100.000 19.620 89.095 0.582 514.661
2018-06-19 15:00:00 -6.573 -2.030 100.000 19.584 88.153 0.381 682.106
2018-06-19 16:00:00 -7.853 -1.045 100.000 19.415 89.611 0.474 744.368
2018-06-19 17:00:00 -7.167 -0.644 100.000 19.311 92.008 0.489 778.442
2018-06-19 18:00:00 -7.067 -0.348 100.000 19.561 87.801 0.674 690.757
2018-06-19 19:00:00 -6.818 0.893 100.000 19.595 88.340 0.504 726.443
2018-06-19 20:00:00 -6.019 0.185 100.000 19.589 89.635 0.656 583.120
2018-06-19 21:00:00 -6.586 1.707 100.000 19.716 89.248 0.707 445.406
2018-06-19 22:00:00 -5.278 1.258 100.000 19.987 86.042 0.670 322.562
2018-06-19 23:00:00 -3.522 1.529 100.000 19.971 83.141 0.729 163.751
2018-06-20 00:00:00 -2.712 0.799 100.000 19.915 84.805 0.592 46.461
2018-06-20 01:00:00 -0.586 4.264 100.000 19.633 86.297 0.592 0.000
2018-06-20 02:00:00 -1.562 0.626 100.000 19.504 88.822 0.592 0.000
2018-06-20 03:00:00 -1.345 -1.139 100.000 19.864 84.840 0.682 0.000
2018-06-20 04:00:00 -2.900 0.113 100.000 19.415 85.941 0.515 0.000
2018-06-20 05:00:00 -3.476 -0.095 100.000 19.352 87.215 0.659 0.000
2018-06-20 06:00:00 -3.405 0.253 100.000 19.337 87.936 0.974 0.000
2018-06-20 07:00:00 -3.965 0.926 100.000 19.322 86.858 1.000 0.000
2018-06-20 08:00:00 -3.598 0.472 100.000 19.431 86.164 0.862 0.000
2018-06-20 09:00:00 -3.538 0.974 100.000 19.423 86.099 0.839 0.000
2018-06-20 10:00:00 -4.078 -0.492 100.000 19.315 86.253 1.000 0.000
2018-06-20 11:00:00 -3.897 -2.806 100.000 19.344 84.818 1.000 27.409
2018-06-20 12:00:00 -4.094 -3.289 100.000 19.292 87.257 1.000 88.955
2018-06-20 13:00:00 -5.805 -2.920 100.000 18.166 88.066 1.000 156.254
2018-06-20 14:00:00 -4.663 -0.388 100.000 17.978 88.960 1.000 218.249
2018-06-20 15:00:00 -5.432 -1.786 100.000 18.090 92.633 1.000 267.365
2018-06-20 16:00:00 -6.549 0.123 100.000 18.303 91.787 0.809 552.202
2018-06-20 17:00:00 -4.591 -3.035 100.000 18.555 89.253 0.928 432.323
2018-06-20 18:00:00 -4.197 -3.619 100.000 18.471 90.222 1.000 314.300
2018-06-20 19:00:00 -2.503 -4.342 100.000 18.579 90.351 1.000 296.320
2018-06-20 20:00:00 -3.710 -3.905 100.000 18.789 87.577 0.908 381.670
2018-06-20 21:00:00 -5.147 -2.203 100.000 18.956 88.786 0.908 306.707
2018-06-20 22:00:00 -4.817 -1.249 100.000 19.108 89.667 0.895 222.443
2018-06-20 23:00:00 -4.127 -1.650 100.000 19.277 86.117 0.824 141.941
2018-06-21 00:00:00 -3.052 -4.383 100.000 19.071 82.316 0.654 44.862
2018-06-21 01:00:00 -2.611 -1.506 100.000 18.968 82.906 0.789 0.000
2018-06-21 02:00:00 -2.874 -1.132 100.000 18.989 80.463 0.732 0.000
2018-06-21 03:00:00 2.325 -3.108 100.000 19.208 79.124 0.594 0.000
2018-06-21 04:00:00 1.326 -5.893 100.000 19.091 77.467 0.391 0.000
2018-06-21 05:00:00 1.348 -4.742 100.000 18.360 81.515 0.158 0.000
2018-06-21 06:00:00 1.096 -4.876 100.000 18.349 83.475 0.264 0.000
2018-06-21 07:00:00 0.594 -4.909 100.000 17.716 84.848 0.195 0.000
2018-06-21 08:00:00 -0.223 -5.823 100.000 17.443 88.235 0.244 0.000
2018-06-21 09:00:00 2.006 -4.571 100.000 17.758 86.054 0.092 0.000
2018-06-21 10:00:00 -0.910 -5.411 100.000 17.559 84.566 0.092 0.000
2018-06-21 11:00:00 -5.290 -0.033 100.000 18.027 86.299 0.188 72.282
2018-06-21 12:00:00 -4.628 -0.046 100.000 18.308 90.032 0.454 221.761
2018-06-21 13:00:00 -4.715 -1.031 100.000 18.974 87.202 0.232 410.198
2018-06-21 14:00:00 -4.735 -0.181 100.000 18.851 87.347 0.280 568.050
2018-06-21 15:00:00 -7.383 -0.494 100.000 18.993 88.895 0.372 682.978
2018-06-21 16:00:00 -8.175 0.058 100.000 18.987 91.436 0.408 759.649
2018-06-21 17:00:00 -7.616 -0.277 100.000 19.093 91.352 0.408 799.094
2018-06-21 18:00:00 -7.196 0.848 100.000 19.727 86.234 0.408 796.188
2018-06-21 19:00:00 -8.815 -0.691 100.000 19.961 84.445 0.345 762.112
2018-06-21 20:00:00 -9.017 -1.236 100.000 19.586 89.211 0.299 678.398
2018-06-21 21:00:00 -9.430 -1.362 100.000 19.760 86.162 0.438 527.761
2018-06-21 22:00:00 -10.375 -0.648 100.000 19.866 84.112 0.420 370.761
2018-06-21 23:00:00 -10.415 -2.188 100.000 19.879 84.243 0.420 201.038
2018-06-22 00:00:00 -9.535 -2.684 100.000 19.956 78.962 0.420 51.118
2018-06-22 01:00:00 -9.358 -1.660 100.000 19.930 77.867 0.420 0.000
2018-06-22 02:00:00 -9.889 -3.634 100.000 19.717 76.409 0.327 0.000
2018-06-22 03:00:00 -10.916 -3.082 100.000 19.550 72.752 0.092 0.000
2018-06-22 04:00:00 -11.572 -3.273 100.000 19.307 71.565 0.185 0.000
2018-06-22 05:00:00 -12.397 -2.235 100.000 18.957 74.307 0.185 0.000
2018-06-22 06:00:00 -11.397 -2.859 100.000 18.815 75.777 0.449 0.000
2018-06-22 07:00:00 -11.415 -2.712 100.000 18.726 75.856 0.354 0.000
2018-06-22 08:00:00 -11.468 -1.782 100.000 18.729 76.344 0.373 0.000
2018-06-22 09:00:00 -11.874 -1.649 100.000 18.308 77.245 0.637 0.000
2018-06-22 10:00:00 -12.031 -1.912 100.000 17.995 81.010 0.596 0.000
2018-06-22 11:00:00 -11.026 -1.288 100.000 17.699 81.287 0.605 62.903
2018-06-22 12:00:00 -10.172 -1.852 100.000 17.242 83.125 0.730 183.083
2018-06-22 13:00:00 -10.867 -1.107 100.000 17.974 73.089 0.880 245.949
2018-06-22 14:00:00 -10.152 1.316 100.000 18.683 80.794 0.954 270.628
2018-06-22 15:00:00 -10.060 0.757 100.000 18.908 82.691 0.982 294.027
2018-06-22 16:00:00 -9.699 1.447 100.000 18.852 84.834 0.975 340.615
2018-06-22 17:00:00 -10.646 1.916 100.000 19.092 87.288 0.900 472.312
2018-06-22 18:00:00 -9.444 -2.410 100.000 17.261 98.120 0.907 459.806
2018-06-22 19:00:00 -11.805 -2.137 100.000 17.106 93.084 0.908 433.307
2018-06-22 20:00:00 -11.718 -3.528 100.000 16.276 96.513 1.000 261.563
2018-06-22 21:00:00 -11.240 -1.391 100.000 17.510 92.066 0.982 231.164
2018-06-22 22:00:00 -10.189 0.148 100.000 18.927 94.787 0.934 197.066
2018-06-22 23:00:00 -10.470 2.665 100.000 19.091 93.281 0.768 157.065
2018-06-23 00:00:00 -9.893 3.462 100.000 19.063 92.152 0.866 33.384
2018-06-23 01:00:00 -6.611 5.209 100.000 19.627 88.836 0.641 0.000
2018-06-23 02:00:00 -9.022 3.594 100.000 19.134 92.553 0.704 0.000
2018-06-23 03:00:00 -8.593 4.450 100.000 19.111 92.977 0.755 0.000
2018-06-23 04:00:00 -7.482 5.750 100.000 19.100 93.011 0.652 0.000
2018-06-23 05:00:00 -7.211 5.414 100.000 19.040 93.509 0.698 0.000
2018-06-23 06:00:00 -6.556 5.652 100.000 19.195 92.281 0.990 0.000
2018-06-23 07:00:00 -6.343 5.601 100.000 19.119 92.832 0.931 0.000
2018-06-23 08:00:00 -5.416 5.034 100.000 18.966 94.662 0.931 0.000
2018-06-23 09:00:00 -6.152 5.600 100.000 18.655 96.356 1.000 0.000
2018-06-23 10:00:00 -5.438 5.677 100.000 18.633 96.836 0.974 0.000
2018-06-23 11:00:00 -4.946 6.582 100.000 18.660 96.525 1.000 26.871
2018-06-23 12:00:00 -4.356 4.692 100.000 18.706 97.277 1.000 88.282
2018-06-23 13:00:00 -2.648 5.361 100.000 18.625 99.040 1.000 155.580
2018-06-23 14:00:00 -1.985 6.399 100.000 18.678 100.000 0.993 225.587
2018-06-23 15:00:00 -1.145 4.566 100.000 18.999 100.000 1.000 266.951
2018-06-23 16:00:00 -0.433 4.942 100.000 19.379 99.137 0.933 402.802
2018-06-23 17:00:00 -1.783 3.289 100.000 19.367 100.000 0.927 433.823
2018-06-23 18:00:00 1.355 3.862 100.000 19.404 98.828 0.900 469.794
2018-06-23 19:00:00 -2.976 3.415 100.000 19.739 98.504 0.668 655.426
2018-06-23 20:00:00 -1.931 2.749 100.000 20.257 96.025 0.692 565.068
2018-06-23 21:00:00 -2.389 2.238 100.000 20.345 96.022 0.757 420.899
2018-06-23 22:00:00 -1.129 2.084 100.000 20.576 94.831 0.732 304.248
2018-06-23 23:00:00 -0.499 2.787 100.000 20.050 98.264 0.741 163.573
2018-06-24 00:00:00 2.187 3.045 100.000 20.116 97.130 0.854 34.612
2018-06-24 01:00:00 2.467 2.636 100.000 20.071 95.982 0.894 0.000
2018-06-24 02:00:00 1.757 3.287 100.000 19.959 97.529 0.952 0.000
2018-06-24 03:00:00 1.995 2.532 100.000 19.616 99.608 0.894 0.000
2018-06-24 04:00:00 1.665 2.938 100.000 19.660 97.306 1.000 0.000
2018-06-24 05:00:00 2.409 1.593 100.000 19.383 99.084 0.887 0.000
2018-06-24 06:00:00 4.420 1.212 100.000 19.541 98.612 0.793 0.000
2018-06-24 07:00:00 3.330 2.528 100.000 19.420 99.037 0.931 0.000
2018-06-24 08:00:00 3.082 2.816 100.000 19.370 99.455 0.995 0.000
2018-06-24 09:00:00 4.055 3.169 100.000 19.447 98.998 1.000 0.000
2018-06-24 10:00:00 4.580 3.449 100.000 19.484 97.122 0.997 0.000
2018-06-24 11:00:00 4.579 2.986 100.000 19.549 96.868 0.939 35.064
2018-06-24 12:00:00 4.799 1.786 100.000 19.489 96.431 0.974 100.490
2018-06-24 13:00:00 4.538 0.647 100.000 19.396 97.422 0.974 177.337
2018-06-24 14:00:00 3.964 0.746 100.000 19.171 99.923 0.969 253.906
2018-06-24 15:00:00 3.741 1.057 100.000 18.906 100.000 0.993 276.474
2018-06-24 16:00:00 4.545 1.369 100.000 19.087 99.244 0.930 407.729
2018-06-24 17:00:00 4.593 0.696 100.000 19.354 94.102 0.876 502.653
2018-06-24 18:00:00 4.754 1.471 100.000 19.607 92.176 0.790 597.309
2018-06-24 19:00:00 5.075 -0.082 100.000 19.720 90.105 0.821 533.840
2018-06-24 20:00:00 -0.078 -7.233 100.000 18.956 96.536 0.661 582.528
2018-06-24 21:00:00 1.433 -4.799 100.000 18.949 98.026 0.712 445.379
2018-06-24 22:00:00 1.526 -4.213 100.000 18.919 98.551 0.908 215.601
2018-06-24 23:00:00 0.267 -5.421 100.000 18.828 97.951 0.895 121.881
2018-06-25 00:00:00 -0.900 -5.565 100.000 18.941 95.702 0.742 42.193
2018-06-25 01:00:00 -0.288 -5.627 100.000 18.970 94.288 0.701 0.000
2018-06-25 02:00:00 0.761 -4.476 100.000 18.959 94.570 0.834 0.000
2018-06-25 03:00:00 2.099 -4.395 100.000 18.194 96.608 0.197 0.000
2018-06-25 04:00:00 2.001 -4.943 100.000 17.796 97.040 0.377 0.000
2018-06-25 05:00:00 1.621 -5.045 100.000 17.436 97.090 0.272 0.000
2018-06-25 06:00:00 1.709 -3.780 100.000 17.405 95.253 0.170 0.000
2018-06-25 07:00:00 -1.143 -3.632 100.000 17.959 91.811 0.459 0.000
2018-06-25 08:00:00 0.495 -4.117 100.000 17.379 92.147 0.511 0.000
2018-06-25 09:00:00 -1.764 -3.608 100.000 17.397 90.980 0.672 0.000
2018-06-25 10:00:00 -3.587 -2.639 100.000 17.688 91.551 0.698 0.000
2018-06-25 11:00:00 -3.422 -3.421 100.000 17.396 94.114 0.697 56.681
2018-06-25 12:00:00 -5.149 -3.578 100.000 17.595 93.419 0.676 192.432
2018-06-25 13:00:00 -5.793 -2.643 100.000 17.807 92.422 0.833 272.768
2018-06-25 14:00:00 -6.316 -2.616 100.000 18.018 90.141 0.826 387.491
2018-06-25 15:00:00 -5.570 -1.735 100.000 18.049 86.036 0.707 566.409
2018-06-25 16:00:00 -4.572 -1.027 100.000 18.226 82.598 0.844 514.451
2018-06-25 17:00:00 -4.802 -0.557 100.000 18.269 79.593 0.533 763.320
2018-06-25 18:00:00 -4.480 -0.775 100.000 18.014 80.591 0.567 747.601
2018-06-25 19:00:00 -5.188 -0.206 100.000 18.356 80.119 0.469 737.727
2018-06-25 20:00:00 -5.404 0.089 100.000 18.342 80.729 0.433 658.840
2018-06-25 21:00:00 -6.592 1.470 100.000 19.033 72.636 0.433 530.462
2018-06-25 22:00:00 -5.898 2.278 100.000 19.118 67.904 0.235 388.096
2018-06-25 23:00:00 -6.687 2.339 100.000 19.357 72.195 0.235 211.432
2018-06-26 00:00:00 -6.352 1.199 100.000 19.272 72.042 0.236 54.640
2018-06-26 01:00:00 -5.593 2.492 100.000 19.310 75.433 0.235 0.000
2018-06-26 02:00:00 -3.817 2.382 100.000 19.095 73.806 0.188 0.000
2018-06-26 03:00:00 -5.143 0.744 100.000 19.047 70.316 0.140 0.000
2018-06-26 04:00:00 -5.440 2.181 100.000 18.954 67.971 0.000 0.000
2018-06-26 05:00:00 -5.735 1.817 100.000 18.823 67.354 0.003 0.000
2018-06-26 06:00:00 -5.406 1.866 100.000 18.664 68.559 0.018 0.000
2018-06-26 07:00:00 -6.703 2.145 100.000 18.646 67.927 0.111 0.000
2018-06-26 08:00:00 -6.688 2.327 100.000 18.346 67.612 0.018 0.000
2018-06-26 09:00:00 -5.933 1.586 100.000 18.318 66.283 0.111 0.000
2018-06-26 10:00:00 -6.834 3.403 100.000 18.428 66.288 0.296 0.000
2018-06-26 11:00:00 -6.093 5.563 100.000 18.727 65.128 0.393 66.441
2018-06-26 12:00:00 -6.331 5.869 100.000 18.839 72.134 0.391 222.310
2018-06-26 13:00:00 -5.805 6.961 100.000 18.793 73.233 0.423 390.200
2018-06-26 14:00:00 -6.346 5.854 100.000 18.876 76.429 0.423 547.143
2018-06-26 15:00:00 -6.615 3.729 100.000 19.343 78.780 0.386 678.462
2018-06-26 16:00:00 -7.239 3.569 100.000 19.699 78.529 0.385 762.748
2018-06-26 17:00:00 -6.765 0.398 100.000 19.907 81.800 0.372 805.731
2018-06-26 18:00:00 -7.961 -0.259 100.000 19.745 84.901 0.582 741.241
2018-06-26 19:00:00 -7.923 -0.867 100.000 19.408 85.188 0.723 619.430
2018-06-26 20:00:00 -8.169 -0.985 100.000 19.950 85.901 0.712 553.485
2018-06-26 21:00:00 -8.257 -0.918 100.000 19.879 89.344 0.569 501.378
2018-06-26 22:00:00 -7.941 0.386 100.000 20.647 84.437 0.730 306.091
2018-06-26 23:00:00 -8.366 1.526 100.000 20.625 87.686 0.622 185.063
2018-06-27 00:00:00 -7.147 2.960 100.000 20.676 89.820 0.836 36.501
2018-06-27 01:00:00 -8.122 4.184 100.000 21.554 82.949 0.624 0.000
2018-06-27 02:00:00 -6.404 3.847 100.000 21.422 82.892 0.635 0.000
2018-06-27 03:00:00 -5.887 3.605 100.000 21.136 83.592 0.539 0.000
