!date time U10 V10 air_pressure air_temperature relative_humidity cloud_cover short_wave
2018-03-07 23:00:00 11.567 -2.426 10000.000 0.049 88.481 0.910 5.284
2018-03-08 00:00:00 10.448 -2.753 10000.000 -0.080 87.364 0.830 0.000
2018-03-08 01:00:00 9.330 -2.540 10000.000 0.008 82.498 0.870 0.000
2018-03-08 02:00:00 10.072 -3.054 10000.000 -0.321 84.136 1.000 0.000
2018-03-08 03:00:00 11.325 -1.403 10000.000 -0.471 81.945 1.000 0.000
2018-03-08 04:00:00 10.280 -2.258 10000.000 -0.808 84.277 0.920 0.000
2018-03-08 05:00:00 10.504 -1.751 10000.000 -1.470 85.407 0.903 0.000
2018-03-08 06:00:00 9.189 -1.457 10000.000 -1.900 81.208 0.961 0.000
2018-03-08 07:00:00 9.420 -1.716 10000.000 -1.926 81.547 0.910 0.000
2018-03-08 08:00:00 9.039 -1.210 10000.000 -2.435 77.498 0.806 0.000
2018-03-08 09:00:00 9.429 -0.808 10000.000 -3.011 78.641 0.816 0.000
2018-03-08 10:00:00 9.566 -1.690 10000.000 -2.736 75.219 0.827 0.000
2018-03-08 11:00:00 9.147 -1.614 10000.000 -2.926 72.105 0.663 0.000
2018-03-08 12:00:00 9.160 -0.239 10000.000 -3.075 75.717 0.744 0.000
2018-03-08 13:00:00 9.858 0.715 10000.000 -2.524 76.027 0.840 81.210
2018-03-08 14:00:00 11.477 0.517 10000.000 -2.455 80.053 0.870 176.362
2018-03-08 15:00:00 12.627 3.454 10000.000 -1.928 81.367 0.860 273.854
2018-03-08 16:00:00 11.322 0.719 10000.000 -1.562 77.675 1.000 207.265
2018-03-08 17:00:00 11.711 2.642 10000.000 -1.577 83.481 1.000 230.544
2018-03-08 18:00:00 12.082 2.656 10000.000 -0.839 79.768 1.000 233.349
2018-03-08 19:00:00 12.641 1.111 10000.000 -1.153 85.117 1.000 215.528
2018-03-08 20:00:00 12.576 0.733 10000.000 -1.116 86.827 1.000 178.222
2018-03-08 21:00:00 12.333 0.816 10000.000 -0.658 87.982 1.000 125.058
2018-03-08 22:00:00 12.309 1.088 10000.000 -0.629 89.081 1.000 63.571
2018-03-08 23:00:00 12.785 -0.140 10000.000 -0.666 89.418 1.000 4.743
2018-03-09 00:00:00 12.663 -0.594 10000.000 -0.665 91.459 1.000 0.000
2018-03-09 01:00:00 11.763 -1.285 10000.000 -0.765 91.418 1.000 0.000
2018-03-09 02:00:00 11.833 -3.358 10000.000 -0.639 91.685 1.000 0.000
2018-03-09 03:00:00 11.823 -3.011 10000.000 -0.426 88.408 1.000 0.000
2018-03-09 04:00:00 11.132 -3.146 10000.000 -0.571 88.752 0.950 0.000
2018-03-09 05:00:00 10.692 -3.963 10000.000 -0.641 90.172 1.000 0.000
2018-03-09 06:00:00 9.707 -3.782 10000.000 -0.658 91.452 1.000 0.000
2018-03-09 07:00:00 9.878 -3.798 10000.000 -0.400 89.591 1.000 0.000
2018-03-09 08:00:00 9.935 -4.614 10000.000 -0.511 89.049 1.000 0.000
2018-03-09 09:00:00 9.714 -3.845 10000.000 -0.629 90.052 0.950 0.000
2018-03-09 10:00:00 10.179 -3.520 10000.000 -0.912 87.592 0.922 0.000
2018-03-09 11:00:00 10.235 -2.558 10000.000 -0.770 88.449 1.000 0.000
2018-03-09 12:00:00 10.405 -2.347 10000.000 -1.000 87.625 1.000 0.000
2018-03-09 13:00:00 10.113 -1.979 10000.000 -0.773 85.417 1.000 48.739
2018-03-09 14:00:00 10.151 -2.317 10000.000 -0.469 84.004 1.000 110.926
2018-03-09 15:00:00 10.220 -1.819 10000.000 -0.414 83.600 1.000 167.360
2018-03-09 16:00:00 10.654 -1.622 10000.000 -0.146 82.725 1.000 209.432
2018-03-09 17:00:00 11.631 -0.531 10000.000 -0.099 82.200 1.000 232.633
2018-03-09 18:00:00 10.903 -0.681 10000.000 0.057 81.930 1.000 235.352
2018-03-09 19:00:00 11.189 -1.719 10000.000 0.055 79.073 1.000 217.447
2018-03-09 20:00:00 10.964 -0.724 10000.000 0.191 76.725 1.000 180.038
2018-03-09 21:00:00 10.325 -0.424 10000.000 0.091 80.864 1.000 126.713
2018-03-09 22:00:00 9.770 -1.395 10000.000 -0.672 88.114 0.941 85.105
2018-03-09 23:00:00 8.724 -0.642 10000.000 -0.359 85.312 0.848 9.944
2018-03-10 00:00:00 7.409 -0.376 10000.000 -0.363 83.408 0.921 0.000
2018-03-10 01:00:00 7.578 -0.879 10000.000 -0.442 81.876 0.778 0.000
2018-03-10 02:00:00 6.503 -0.625 10000.000 -0.726 85.792 0.840 0.000
2018-03-10 03:00:00 7.395 -1.300 10000.000 -0.528 83.153 0.759 0.000
2018-03-10 04:00:00 6.768 -1.481 10000.000 -0.711 82.810 0.610 0.000
2018-03-10 05:00:00 6.732 -2.285 10000.000 -0.923 83.664 0.200 0.000
2018-03-10 06:00:00 6.777 -2.503 10000.000 -1.104 83.151 0.382 0.000
2018-03-10 07:00:00 7.074 -1.960 10000.000 -1.110 81.952 0.504 0.000
2018-03-10 08:00:00 6.206 -2.359 10000.000 -1.221 80.240 0.442 0.000
2018-03-10 09:00:00 4.660 -3.157 10000.000 -1.291 80.770 0.684 0.000
2018-03-10 10:00:00 4.068 -3.965 10000.000 -1.579 82.635 0.684 0.000
2018-03-10 11:00:00 3.355 -3.041 10000.000 -1.891 83.343 0.685 0.000
2018-03-10 12:00:00 3.943 -1.708 10000.000 -2.149 83.304 0.738 0.000
2018-03-10 13:00:00 2.997 -2.604 10000.000 -1.357 80.059 0.689 109.541
2018-03-10 14:00:00 3.111 -2.497 10000.000 -0.203 75.897 0.621 259.582
2018-03-10 15:00:00 3.072 -2.795 10000.000 0.249 67.065 0.437 425.937
2018-03-10 16:00:00 3.182 -2.639 10000.000 0.686 65.122 0.477 524.452
2018-03-10 17:00:00 2.854 -3.034 10000.000 0.831 61.034 0.597 548.205
2018-03-10 18:00:00 4.052 -2.800 10000.000 0.941 64.910 0.567 564.575
2018-03-10 19:00:00 4.171 -3.161 10000.000 1.184 63.606 0.547 527.301
2018-03-10 20:00:00 4.085 -3.054 10000.000 1.120 63.781 0.516 443.675
2018-03-10 21:00:00 3.556 -4.273 10000.000 0.683 68.335 0.921 180.105
2018-03-10 22:00:00 0.997 -4.093 10000.000 0.108 72.628 0.890 102.143
2018-03-10 23:00:00 0.516 -4.373 10000.000 -0.347 74.210 0.681 15.137
2018-03-11 00:00:00 0.436 -3.363 10000.000 -0.564 74.691 0.809 0.000
2018-03-11 01:00:00 -0.030 -3.324 10000.000 -0.615 72.635 0.912 0.000
2018-03-11 02:00:00 -0.598 -4.059 10000.000 -0.443 70.316 0.889 0.000
2018-03-11 03:00:00 -0.210 -5.614 10000.000 -0.692 70.671 0.831 0.000
2018-03-11 04:00:00 -1.214 -5.349 10000.000 -1.198 71.733 0.696 0.000
2018-03-11 05:00:00 -1.331 -5.143 10000.000 -1.571 79.961 0.641 0.000
2018-03-11 06:00:00 -1.972 -4.731 10000.000 -1.418 81.358 0.606 0.000
2018-03-11 07:00:00 -1.330 -4.501 10000.000 -1.532 79.173 0.294 0.000
2018-03-11 08:00:00 0.090 -4.601 10000.000 -1.833 79.100 0.656 0.000
2018-03-11 09:00:00 -1.978 -4.524 10000.000 -1.904 75.646 0.111 0.000
2018-03-11 10:00:00 -1.957 -4.697 10000.000 -1.869 77.382 0.171 0.000
2018-03-11 11:00:00 -1.171 -4.401 10000.000 -2.240 77.901 0.128 0.000
2018-03-11 12:00:00 -1.706 -2.728 10000.000 -2.320 77.770 0.409 0.000
2018-03-11 13:00:00 -1.301 -3.635 10000.000 -1.656 76.757 0.497 128.978
2018-03-11 14:00:00 -2.394 -3.753 10000.000 -0.622 72.927 0.528 279.426
2018-03-11 15:00:00 -2.294 -4.033 10000.000 -0.046 70.329 0.751 345.805
2018-03-11 16:00:00 -1.562 -3.727 10000.000 0.082 69.231 0.752 430.174
2018-03-11 17:00:00 -0.910 -4.439 10000.000 0.199 68.352 0.796 445.703
2018-03-11 18:00:00 -1.453 -4.964 10000.000 0.195 70.672 0.768 470.619
2018-03-11 19:00:00 0.225 -5.011 10000.000 0.290 69.934 0.709 469.347
2018-03-11 20:00:00 -0.629 -6.369 10000.000 0.233 69.377 0.418 463.855
2018-03-11 21:00:00 -2.721 -4.568 10000.000 0.109 70.960 0.465 323.569
2018-03-11 22:00:00 -3.974 -3.389 10000.000 -0.011 70.712 0.546 163.010
2018-03-11 23:00:00 -3.917 -2.956 10000.000 -0.248 72.448 0.540 19.348
2018-03-12 00:00:00 -5.325 -2.952 10000.000 -0.730 72.695 0.473 0.000
2018-03-12 01:00:00 -3.539 -3.267 10000.000 -0.973 75.525 0.454 0.000
2018-03-12 02:00:00 -4.345 -3.136 10000.000 -1.063 75.984 0.426 0.000
2018-03-12 03:00:00 -3.372 -2.678 10000.000 -1.178 76.907 0.350 0.000
2018-03-12 04:00:00 -3.921 -2.983 10000.000 -1.219 78.452 0.322 0.000
2018-03-12 05:00:00 -1.967 -2.975 10000.000 -1.519 79.097 0.229 0.000
2018-03-12 06:00:00 -3.002 -2.191 10000.000 -1.653 80.297 0.200 0.000
2018-03-12 07:00:00 -2.258 -3.279 10000.000 -2.368 82.741 0.150 0.000
2018-03-12 08:00:00 -2.196 3.223 10000.000 -2.496 85.992 0.513 0.000
2018-03-12 09:00:00 -1.904 2.990 10000.000 -2.556 84.192 0.515 0.000
2018-03-12 10:00:00 -4.825 0.634 10000.000 -3.475 87.818 0.221 0.000
2018-03-12 11:00:00 -4.160 -0.303 10000.000 -2.539 83.851 0.472 0.000
2018-03-12 12:00:00 -2.266 3.552 10000.000 -2.557 84.350 0.530 0.000
2018-03-12 13:00:00 -1.724 2.866 10000.000 -1.625 79.936 0.760 108.129
2018-03-12 14:00:00 -1.547 -2.439 10000.000 -1.033 75.253 0.772 229.327
2018-03-12 15:00:00 1.736 -2.533 10000.000 -0.303 75.187 0.690 376.389
2018-03-12 16:00:00 2.074 -3.737 10000.000 -0.017 73.893 0.841 373.587
2018-03-12 17:00:00 3.413 -1.516 10000.000 -0.010 73.604 0.811 437.595
2018-03-12 18:00:00 3.164 -2.699 10000.000 0.162 73.398 0.919 340.859
2018-03-12 19:00:00 3.897 -2.391 10000.000 0.197 76.000 0.938 295.206
2018-03-12 20:00:00 3.465 -2.863 10000.000 -0.220 81.368 0.938 245.311
2018-03-12 21:00:00 3.025 -3.577 10000.000 -0.305 81.643 1.000 131.634
2018-03-12 22:00:00 2.222 -3.913 10000.000 -0.687 88.078 1.000 69.179
2018-03-12 23:00:00 -0.348 -3.511 10000.000 -0.821 88.339 1.000 9.112
2018-03-13 00:00:00 -0.531 -4.006 10000.000 -1.022 88.544 0.850 0.000
2018-03-13 01:00:00 -1.461 -3.757 10000.000 -1.058 91.220 0.950 0.000
2018-03-13 02:00:00 -0.993 -4.881 10000.000 -1.149 90.156 0.900 0.000
2018-03-13 03:00:00 -0.977 -4.737 10000.000 -1.054 88.661 0.950 0.000
2018-03-13 04:00:00 0.966 -4.694 10000.000 -1.229 88.139 0.950 0.000
2018-03-13 05:00:00 1.623 -4.752 10000.000 -1.211 87.212 0.939 0.000
2018-03-13 06:00:00 2.492 -4.462 10000.000 -1.138 84.920 0.900 0.000
2018-03-13 07:00:00 3.176 -3.832 10000.000 -1.288 85.607 0.941 0.000
2018-03-13 08:00:00 3.603 -4.756 10000.000 -1.363 87.394 1.000 0.000
2018-03-13 09:00:00 4.121 -4.417 10000.000 -1.308 86.189 0.933 0.000
2018-03-13 10:00:00 4.527 -3.694 10000.000 -1.318 87.568 0.851 0.000
2018-03-13 11:00:00 4.634 -2.821 10000.000 -1.668 87.895 0.931 0.000
2018-03-13 12:00:00 4.529 -3.482 10000.000 -1.416 86.579 0.931 0.000
2018-03-13 13:00:00 5.216 -3.292 10000.000 -0.817 86.206 0.950 71.074
2018-03-13 14:00:00 5.401 -2.881 10000.000 -0.523 88.416 0.870 193.567
2018-03-13 15:00:00 6.428 -4.990 10000.000 -0.452 85.387 0.870 285.253
2018-03-13 16:00:00 5.729 -4.849 10000.000 0.218 81.081 0.810 400.325
2018-03-13 17:00:00 5.418 -5.936 10000.000 0.083 81.416 0.811 441.997
2018-03-13 18:00:00 5.853 -5.682 10000.000 0.443 78.214 0.811 446.311
2018-03-13 19:00:00 5.605 -5.510 10000.000 0.432 80.057 0.931 305.000
2018-03-13 20:00:00 5.868 -5.747 10000.000 0.510 80.304 0.921 262.088
2018-03-13 21:00:00 5.696 -6.304 10000.000 -0.425 86.288 0.813 243.280
2018-03-13 22:00:00 5.591 -6.811 10000.000 -0.002 83.282 0.804 131.070
2018-03-13 23:00:00 2.632 -8.169 10000.000 -0.676 85.470 0.940 13.377
2018-03-14 00:00:00 3.283 -7.471 10000.000 -0.605 85.326 0.790 0.000
2018-03-14 01:00:00 3.367 -8.131 10000.000 -0.948 82.532 0.770 0.000
2018-03-14 02:00:00 2.874 -8.362 10000.000 -1.057 81.306 0.782 0.000
2018-03-14 03:00:00 4.203 -8.029 10000.000 -1.455 82.797 0.642 0.000
2018-03-14 04:00:00 3.964 -8.011 10000.000 -1.603 81.982 0.681 0.000
2018-03-14 05:00:00 5.865 -8.171 10000.000 -1.771 80.491 0.767 0.000
2018-03-14 06:00:00 6.019 -8.116 10000.000 -1.760 79.876 0.602 0.000
2018-03-14 07:00:00 6.784 -7.138 10000.000 -1.942 81.273 0.961 0.000
2018-03-14 08:00:00 7.668 -6.953 10000.000 -2.169 83.644 0.844 0.000
2018-03-14 09:00:00 7.973 -7.343 10000.000 -2.431 81.566 0.844 0.000
2018-03-14 10:00:00 8.187 -7.262 10000.000 -2.548 81.455 0.844 0.000
2018-03-14 11:00:00 8.089 -7.312 10000.000 -2.657 81.542 0.841 0.000
2018-03-14 12:00:00 8.557 -6.778 10000.000 -2.836 80.998 0.840 0.000
2018-03-14 13:00:00 9.680 -7.010 10000.000 -2.821 78.900 0.840 100.719
2018-03-14 14:00:00 9.581 -6.669 10000.000 -2.846 79.336 0.920 170.976
2018-03-14 15:00:00 8.487 -6.315 10000.000 -2.957 82.537 0.960 216.489
2018-03-14 16:00:00 9.062 -4.677 10000.000 -2.162 78.545 0.920 309.668
2018-03-14 17:00:00 9.711 -4.555 10000.000 -1.676 78.459 0.921 341.076
2018-03-14 18:00:00 11.878 -2.737 10000.000 -1.073 76.777 0.920 344.816
2018-03-14 19:00:00 10.286 -2.601 10000.000 -1.208 73.812 0.814 413.579
2018-03-14 20:00:00 11.038 -1.506 10000.000 -0.312 70.988 0.575 447.227
2018-03-14 21:00:00 10.092 -0.571 10000.000 0.149 70.229 0.830 238.694
2018-03-14 22:00:00 9.217 -0.111 10000.000 0.442 70.405 0.648 161.895
2018-03-14 23:00:00 8.054 1.222 10000.000 0.389 73.485 0.450 28.243
2018-03-15 00:00:00 8.414 1.054 10000.000 0.621 75.205 0.552 0.000
2018-03-15 01:00:00 8.091 1.714 10000.000 0.752 71.739 0.620 0.000
2018-03-15 02:00:00 8.675 2.500 10000.000 0.788 70.246 0.701 0.000
2018-03-15 03:00:00 9.771 3.965 10000.000 0.800 72.818 0.789 0.000
2018-03-15 04:00:00 9.549 3.982 10000.000 0.824 73.443 0.587 0.000
2018-03-15 05:00:00 8.346 4.791 10000.000 0.894 71.666 0.970 0.000
2018-03-15 06:00:00 7.495 5.339 10000.000 0.909 72.379 1.000 0.000
2018-03-15 07:00:00 6.938 4.881 10000.000 1.100 71.704 1.000 0.000
2018-03-15 08:00:00 6.187 4.278 10000.000 1.373 72.000 0.972 0.000
2018-03-15 09:00:00 5.786 4.650 10000.000 1.163 72.147 0.950 0.000
2018-03-15 10:00:00 6.306 3.287 10000.000 0.994 72.646 0.844 0.000
2018-03-15 11:00:00 7.366 1.587 10000.000 0.725 75.881 0.830 0.000
2018-03-15 12:00:00 7.907 -0.093 10000.000 0.831 80.294 0.549 1.852
2018-03-15 13:00:00 6.464 -3.768 10000.000 0.906 80.682 0.509 146.990
2018-03-15 14:00:00 5.983 -6.086 10000.000 1.224 78.701 0.512 302.408
2018-03-15 15:00:00 5.547 -7.538 10000.000 1.410 77.097 0.410 457.030
2018-03-15 16:00:00 5.813 -5.658 10000.000 1.525 76.279 0.839 385.689
2018-03-15 17:00:00 6.412 -4.631 10000.000 1.928 74.214 0.800 458.129
2018-03-15 18:00:00 7.647 -3.040 10000.000 1.881 74.009 0.870 400.520
2018-03-15 19:00:00 8.075 -2.924 10000.000 1.598 73.408 0.950 288.984
2018-03-15 20:00:00 7.655 -4.081 10000.000 1.452 72.486 0.888 294.777
2018-03-15 21:00:00 7.506 -3.424 10000.000 1.447 74.197 0.950 172.352
2018-03-15 22:00:00 7.848 -3.749 10000.000 0.887 82.254 1.000 73.352
2018-03-15 23:00:00 6.091 -2.927 10000.000 0.731 80.345 1.000 12.377
2018-03-16 00:00:00 7.075 -3.910 10000.000 0.591 78.839 1.000 0.000
2018-03-16 01:00:00 6.672 -4.133 10000.000 0.141 83.940 0.960 0.000
2018-03-16 02:00:00 2.553 -8.529 10000.000 -0.408 79.689 1.000 0.000
2018-03-16 03:00:00 2.616 -9.862 10000.000 -0.949 73.987 1.000 0.000
2018-03-16 04:00:00 4.083 -9.036 10000.000 -1.918 67.425 1.000 0.000
2018-03-16 05:00:00 3.546 -9.973 10000.000 -2.385 68.598 1.000 0.000
2018-03-16 06:00:00 5.310 -10.236 10000.000 -2.786 68.726 0.929 0.000
2018-03-16 07:00:00 4.522 -10.917 10000.000 -3.059 70.375 0.933 0.000
2018-03-16 08:00:00 4.896 -8.918 10000.000 -3.184 71.984 1.000 0.000
2018-03-16 09:00:00 5.810 -9.141 10000.000 -3.422 73.766 0.981 0.000
2018-03-16 10:00:00 4.730 -9.798 10000.000 -3.732 76.542 0.680 0.000
2018-03-16 11:00:00 5.878 -9.332 10000.000 -3.868 77.362 0.772 0.000
2018-03-16 12:00:00 3.418 -8.694 10000.000 -4.013 77.479 0.772 4.635
2018-03-16 13:00:00 3.294 -8.644 10000.000 -3.851 74.312 0.842 106.992
2018-03-16 14:00:00 4.287 -6.910 10000.000 -3.845 75.612 0.852 212.519
2018-03-16 15:00:00 5.664 -6.521 10000.000 -3.234 71.254 0.768 359.194
2018-03-16 16:00:00 4.016 -5.544 10000.000 -2.900 70.963 0.779 434.046
2018-03-16 17:00:00 4.679 -4.716 10000.000 -2.379 70.836 0.681 539.222
2018-03-16 18:00:00 6.319 -2.938 10000.000 -2.142 71.253 0.681 543.702
2018-03-16 19:00:00 7.447 -2.348 10000.000 -1.700 69.528 0.671 508.220
2018-03-16 20:00:00 6.467 -2.204 10000.000 -1.213 66.978 0.553 461.102
2018-03-16 21:00:00 6.150 -0.907 10000.000 -1.137 68.911 0.535 333.900
2018-03-16 22:00:00 5.848 -1.223 10000.000 -1.107 68.092 0.232 196.436
2018-03-16 23:00:00 4.799 0.425 10000.000 -1.552 69.938 0.179 35.776
2018-03-17 00:00:00 4.803 2.646 10000.000 -1.792 73.740 0.175 0.000
2018-03-17 01:00:00 4.254 3.144 10000.000 -1.641 75.206 0.001 0.000
2018-03-17 02:00:00 4.371 4.093 10000.000 -2.151 76.636 0.001 0.000
2018-03-17 03:00:00 3.827 3.621 10000.000 -2.174 76.481 0.001 0.000
2018-03-17 04:00:00 3.549 4.271 10000.000 -2.033 75.557 0.001 0.000
2018-03-17 05:00:00 3.580 4.111 10000.000 -2.165 74.034 0.001 0.000
2018-03-17 06:00:00 4.156 3.903 10000.000 -2.210 76.118 0.001 0.000
2018-03-17 07:00:00 4.124 4.258 10000.000 -2.209 73.456 0.001 0.000
2018-03-17 08:00:00 4.305 3.862 10000.000 -2.217 73.439 0.001 0.000
2018-03-17 09:00:00 4.227 3.056 10000.000 -2.344 75.209 0.000 0.000
2018-03-17 10:00:00 3.183 3.797 10000.000 -2.785 77.995 0.001 0.000
2018-03-17 11:00:00 3.109 3.750 10000.000 -2.888 79.074 0.051 0.000
2018-03-17 12:00:00 2.573 3.387 10000.000 -2.943 79.516 0.175 10.562
2018-03-17 13:00:00 4.442 2.442 10000.000 -1.501 77.751 0.194 169.382
2018-03-17 14:00:00 3.105 -2.021 10000.000 0.660 69.210 0.175 340.577
2018-03-17 15:00:00 4.381 -1.173 10000.000 1.253 67.857 0.204 488.872
2018-03-17 16:00:00 2.846 -3.053 10000.000 1.353 62.442 0.276 590.631
2018-03-17 17:00:00 2.540 -2.467 10000.000 1.776 62.477 0.256 651.431
2018-03-17 18:00:00 3.771 -0.426 10000.000 1.945 68.319 0.237 658.948
2018-03-17 19:00:00 3.907 -0.349 10000.000 2.067 62.517 0.225 611.635
2018-03-17 20:00:00 3.619 -1.301 10000.000 2.080 55.452 0.225 511.087
2018-03-17 21:00:00 2.462 -2.509 10000.000 1.942 57.744 0.174 371.480
2018-03-17 22:00:00 2.992 -0.985 10000.000 1.982 54.945 0.174 202.444
2018-03-17 23:00:00 3.369 -1.281 10000.000 1.235 63.378 0.050 40.057
2018-03-18 00:00:00 3.119 -0.943 10000.000 0.333 71.223 0.050 0.000
2018-03-18 01:00:00 3.121 -1.183 10000.000 -0.587 77.487 0.000 0.000
2018-03-18 02:00:00 2.045 -2.693 10000.000 -1.232 82.755 0.000 0.000
2018-03-18 03:00:00 1.209 -3.840 10000.000 -0.371 81.616 0.050 0.000
2018-03-18 04:00:00 0.783 -3.557 10000.000 -0.511 76.893 0.050 0.000
2018-03-18 05:00:00 2.578 -1.933 10000.000 -0.777 78.553 0.050 0.000
2018-03-18 06:00:00 1.639 -3.463 10000.000 -1.635 82.103 0.000 0.000
2018-03-18 07:00:00 2.615 -1.377 10000.000 -2.346 86.658 0.000 0.000
2018-03-18 08:00:00 3.272 0.035 10000.000 -2.808 89.077 0.000 0.000
2018-03-18 09:00:00 3.488 1.125 10000.000 -2.442 86.026 0.000 0.000
2018-03-18 10:00:00 3.245 3.060 10000.000 -2.161 87.670 0.000 0.000
2018-03-18 11:00:00 3.715 3.631 10000.000 -1.682 85.891 0.050 0.000
2018-03-18 12:00:00 4.380 4.174 10000.000 -1.143 84.239 0.050 15.344
2018-03-18 13:00:00 5.293 4.217 10000.000 1.037 75.941 0.000 184.978
2018-03-18 14:00:00 6.108 3.562 10000.000 1.904 63.373 0.050 358.471
2018-03-18 15:00:00 6.953 3.260 10000.000 3.082 58.396 0.000 525.135
2018-03-18 16:00:00 7.629 2.959 10000.000 3.589 62.764 0.000 641.704
2018-03-18 17:00:00 6.463 2.448 10000.000 4.563 64.730 0.050 690.824
2018-03-18 18:00:00 6.062 0.856 10000.000 5.132 66.653 0.050 695.902
2018-03-18 19:00:00 6.607 1.866 10000.000 4.701 71.145 0.000 657.043
2018-03-18 20:00:00 5.393 1.073 10000.000 5.934 65.929 0.049 539.307
2018-03-18 21:00:00 5.130 0.812 10000.000 5.974 64.331 0.000 396.360
2018-03-18 22:00:00 3.877 0.518 10000.000 6.292 57.646 0.050 213.308
2018-03-18 23:00:00 4.870 1.983 10000.000 4.556 70.629 0.050 43.048
2018-03-19 00:00:00 4.224 2.124 10000.000 4.076 71.743 0.050 0.000
2018-03-19 01:00:00 3.329 1.415 10000.000 3.935 72.701 0.050 0.000
2018-03-19 02:00:00 -3.106 -1.751 10000.000 2.611 77.345 0.001 0.000
2018-03-19 03:00:00 -4.511 -3.028 10000.000 2.217 81.993 0.050 0.000
2018-03-19 04:00:00 -3.855 -2.752 10000.000 2.318 77.221 0.201 0.000
2018-03-19 05:00:00 -4.721 -3.199 10000.000 1.996 79.910 0.200 0.000
2018-03-19 06:00:00 -5.910 -2.069 10000.000 1.708 80.834 0.201 0.000
2018-03-19 07:00:00 -4.770 -3.046 10000.000 1.596 79.300 0.201 0.000
2018-03-19 08:00:00 -6.114 -3.678 10000.000 1.249 80.712 0.200 0.000
2018-03-19 09:00:00 -10.039 -3.053 10000.000 0.656 79.641 0.201 0.000
2018-03-19 10:00:00 -10.040 -1.632 10000.000 0.843 79.728 0.150 0.000
2018-03-19 11:00:00 -10.622 -2.592 10000.000 0.759 78.399 0.271 0.000
2018-03-19 12:00:00 -11.164 -3.047 10000.000 0.591 77.255 0.225 18.911
2018-03-19 13:00:00 -12.423 -3.191 10000.000 0.641 76.791 0.252 177.798
2018-03-19 14:00:00 -11.998 -2.757 10000.000 1.057 77.379 0.286 344.462
2018-03-19 15:00:00 -8.388 -3.941 10000.000 0.826 75.371 0.256 495.358
2018-03-19 16:00:00 -8.856 -4.869 10000.000 0.523 77.138 0.125 620.985
2018-03-19 17:00:00 -8.966 -5.304 10000.000 0.503 77.473 0.169 673.546
2018-03-19 18:00:00 -9.033 -3.983 10000.000 0.329 78.247 0.347 654.517
2018-03-19 19:00:00 -9.144 -4.227 10000.000 0.329 77.892 0.175 627.403
2018-03-19 20:00:00 -9.060 -4.127 10000.000 0.374 76.086 0.175 525.380
2018-03-19 21:00:00 -9.029 -4.327 10000.000 0.544 69.716 0.175 379.794
2018-03-19 22:00:00 -8.429 -5.542 10000.000 0.597 71.320 0.175 209.730
2018-03-19 23:00:00 -9.560 -4.890 10000.000 0.518 72.411 0.175 44.489
2018-03-20 00:00:00 -11.538 -4.254 10000.000 0.579 70.572 0.175 0.000
2018-03-20 01:00:00 -10.217 -5.526 10000.000 -0.285 73.287 0.175 0.000
2018-03-20 02:00:00 -10.800 -5.780 10000.000 -0.283 72.740 0.125 0.000
2018-03-20 03:00:00 -10.817 -5.226 10000.000 0.118 68.850 0.126 0.000
2018-03-20 04:00:00 -14.443 -4.012 10000.000 -0.329 74.565 0.001 0.000
2018-03-20 05:00:00 -13.973 -3.803 10000.000 -0.416 76.150 0.001 0.000
2018-03-20 06:00:00 -11.380 -4.794 10000.000 -1.198 78.648 0.001 0.000
2018-03-20 07:00:00 -10.655 -4.608 10000.000 -0.985 74.465 0.001 0.000
2018-03-20 08:00:00 -10.693 -5.191 10000.000 -1.196 73.937 0.001 0.000
2018-03-20 09:00:00 -10.889 -5.945 10000.000 -1.325 77.729 0.001 0.000
2018-03-20 10:00:00 -11.429 -5.717 10000.000 -1.425 75.165 0.001 0.000
2018-03-20 11:00:00 -12.567 -5.421 10000.000 -1.391 77.091 0.208 0.000
2018-03-20 12:00:00 -11.249 -5.579 10000.000 -1.585 78.539 0.225 23.166
2018-03-20 13:00:00 -15.601 -4.634 10000.000 -0.516 74.197 0.287 181.749
2018-03-20 14:00:00 -15.749 -4.698 10000.000 0.313 71.845 0.287 350.004
2018-03-20 15:00:00 -12.112 -5.604 10000.000 0.021 72.146 0.225 504.083
2018-03-20 16:00:00 -11.649 -7.055 10000.000 0.335 72.250 0.225 612.949
2018-03-20 17:00:00 -12.436 -6.886 10000.000 0.742 74.803 0.225 671.001
2018-03-20 18:00:00 -12.201 -5.901 10000.000 1.423 70.880 0.274 668.934
2018-03-20 19:00:00 -14.049 -6.529 10000.000 1.508 70.477 0.274 619.757
2018-03-20 20:00:00 -13.786 -6.910 10000.000 1.692 68.138 0.337 513.169
2018-03-20 21:00:00 -11.515 -6.508 10000.000 1.661 68.097 0.559 344.791
2018-03-20 22:00:00 -14.246 -6.450 10000.000 1.712 69.491 0.597 187.271
2018-03-20 23:00:00 -12.086 -5.798 10000.000 1.459 69.830 0.597 41.593
2018-03-21 00:00:00 -10.924 -6.164 10000.000 1.206 72.758 0.720 0.000
2018-03-21 01:00:00 -11.782 -6.480 10000.000 0.934 76.527 0.680 0.000
2018-03-21 02:00:00 -15.565 -5.548 10000.000 0.994 74.731 0.740 0.000
2018-03-21 03:00:00 -14.296 -5.755 10000.000 0.840 69.527 0.740 0.000
2018-03-21 04:00:00 -12.933 -5.869 10000.000 0.477 76.496 0.861 0.000
2018-03-21 05:00:00 -11.631 -5.212 10000.000 0.188 75.404 0.922 0.000
